id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
144078,"Billecart Salmon, Brut Rose",빌까르 살몽 Billecart-Salmon,프랑스 France,샹파뉴 Champagne,,,,Blend,,,,,,,,,,,,Sparkling,Appetizer,,,SWEET1,ACIDITY4,BODY3,TANNIN1,150000.0,,750.0
165348,"Paul Hobbs, Cabernet Sauvignon Dr. Crane Vineyard",폴 홉스 Paul Hobbs,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,세인트 헬레나 St. Helena,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,10~12,SWEET1,ACIDITY3,BODY4,TANNIN4,800000.0,2015.0,750.0
167716,"Roche Mazet, Sauvignon",카스텔 CASTEL (Groupe CASTEL),프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,6000.0,,250.0
161035,"Vina Ochotierras, Single vineyard Syrah",비냐 오초띠에라스 Vina OchoTierras,칠레 Chile,코킴보 Coquimbo,리마리 밸리 Limari Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.3,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,50000.0,2017.0,750.0
155107,"kistler, Kistler Vineyard pinot noir ",키슬러 빈야드 Kistler Vineyards,미국 U.S.A,캘리포니아 California,소노마 카운티 Sonoma County,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,580000.0,2010.0,750.0
165762,"Francois Lumpp, Givry 1er Cru A Vigne Rouge",프랑수아 럼 Francois Lumpp,프랑스 France,부르고뉴 Bourgogne,꼬뜨 샬로네즈 Cote Chalonnaise,지브리 Givry,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN2,148000.0,2017.0,750.0
140117,"Oddero, Barolo Vigna Rionda",오데로 Oddero,이탈리아 Italy,피에몬테 Piemonte,바롤로 Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,235000.0,2001.0,750.0
142023,Terra d’Oro dever ranch 125 year Zinfandel,몬테비나 Montevina,미국 U.S.A,캘리포니아 California,,,,Zinfandel,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,120000.0,2012.0,750.0
146754,"Domaine de Haute Perche, Anjou Villages Brissac",도멘느 드 오뜨 페르쉐 Domaine de Haute Perche,프랑스 France,루아르 Loire,,,,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,60000.0,2004.0,750.0
149921,Chateau Haut Milon,샤또 오 미용 Chateau Haut-Milon,프랑스 France,보르도 Bordeaux,뽀이약 Pauillac,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,150000.0,2004.0,750.0
158083,Cono Sur Silencio,코노 수르 Cono Sur,칠레 Chile,마이포 밸리 Maipo Valley,,,,Cabernet Sauvignon,Carmenere,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,490000.0,2012.0,750.0
165715,"Guntrum, Pear Fein",바인굿 루이스 군트럼 Weingut Louis Guntrum,독일 Germany,,,,,,,,,,,,,,,,,,Table,11~12,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,44000.0,2016.0,750.0
143521,"Corbett Canyon, Merlot Reserve",코뱃 캐년 Corbett Canyon,미국 U.S.A,캘리포니아 California,,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN3,22000.0,2003.0,750.0
161406,"Batasiolo, Langhe Rosso",바타시올로  Batasiolo (Beni di Batasiolo),이탈리아 Italy,피에몬테 Piemonte,랑게 Langhe,,,Barbera,Nebbiolo,Dolcetto,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,94000.0,2016.0,750.0
155868,Gomez de Segura Tinto,고메즈 데 세구라 Gomez de Segura,스페인 Spain,리오하 Rioja,,,,Tempranillo,Viura,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,32000.0,2013.0,750.0
165323,"Bodegas Palacio, Cosme Palacio Crianza",보데가 팔라시오 Bodegas Palacio,스페인 Spain,리오하 Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,73000.0,2015.0,750.0
156953,"Donnafugata, Sherazade",돈나푸카타 Donnafugata,이탈리아 Italy,시칠리아 Sicilia,,,,Syrah & Shiraz,Nero d'Avola,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,59000.0,2019.0,750.0
166424,"Domaine Castagnier, Coteaux Bourguignons Pinot Noir",도멘 카스타니에 Domaine Castagnier,프랑스 France,부르고뉴 Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,65000.0,2017.0,750.0
137732,"Geografico, Brunello di Montacino",지오그라피코 Geografico,이탈리아 Italy,토스카나 Toscana,몬탈치노 Montalcino,,,Sangiovese,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,194000.0,2015.0,750.0
141103,"Beelgara Estate, Range Shiraz",벨가라 이스테이트  Beelgara Estate,호주 Australia,Syrah & Shiraz,,,,,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN3,15000.0,2006.0,750.0
167268,Cabllero Sauvignon Blanc,보데가스 파라 히메네즈 Bodegas Parra Jimenez,스페인 Spain,Sauvignon blanc,,,,,,,,,,,,,,,,White,"Appetizer, Table",11~12,8~10,SWEET1,ACIDITY4,BODY1,TANNIN1,19000.0,2019.0,750.0
168572,Chateau Moulin Du Barrail,샤또 물랑 뒤 바레일 Chateau Moulin Du Barrail,프랑스 France,보르도 Bordeaux,,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,35000.0,2014.0,750.0
155626,"Pio Cesare, Barolo",피오 체사레 Pio Cesare,이탈리아 Italy,피에몬테 Piemonte,바롤로 Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,240000.0,2016.0,750.0
168689,"Vincent Ledy, Bourgogne Pinot Noir",뱅상 르디 Vincent Ledy,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,109000.0,2017.0,750.0
162739,"Piattelli, Cabernet Sauvignon Reserve",피아텔리 Piattelli,아르헨티나 Argentina,살타 Salta,까파야떼 Cafayate,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,64000.0,,750.0
155889,Langmeil Orphan Bank Shiraz,랑메일 와이너리 Langmeil Winery,호주 Australia,사우스 오스트레일리아 South Australia,바로사 밸리 Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,250000.0,2015.0,750.0
148867,Rossini,로씨니 Rossini,남아프리카 공화국 the Republic of South Africa,,,,,Muscat,Sauvignon blanc,,,,,,,,,,,Sparkling,"Appetizer, Dessert",5,6~8,SWEET4,ACIDITY3,BODY2,TANNIN1,4500.0,,300.0
155908,Chateau Grand Abord,샤또 그랑 아보르 Chateau Grand Abord,프랑스 France,보르도 Bordeaux,그라브 Graves,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,90000.0,2010.0,750.0
152192,"Cantine Povero, Moscato D’asti",깐띠네 포베로  Cantine Povero,이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,White,"Table, Dessert",,,SWEET4,ACIDITY2,BODY2,TANNIN1,34000.0,2013.0,750.0
142460,"Castello Banfi, Brunello di Montalcino Poggio alle Mura",까스텔로 반피 Castello Banfi,이탈리아 Italy,토스카나 Toscana,몬탈치노 Montalcino,,,Sangiovese,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,100000.0,2015.0,750.0
168134,"Keplinger, Oakville Ranch Vineyard Cabernet Sauvignon",케플링거 keplinger,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,Cabernet Franc,Petit Verdot,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,900000.0,2017.0,750.0
145960,"Estacion, Reserve Cabernet Sauvignon",에스따시옹 Estacion,칠레 Chile,라펠 밸리 Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,25000.0,2010.0,750.0
139169,Henkell Trocken Piccolo,헨켈 Henkell,독일 Germany,,,,,Chardonnay,Sauvignon blanc,Chenin Blanc,Etc,,,,,,,,,Sparkling,Appetizer,11.5,5~7,SWEET1,ACIDITY5,BODY3,TANNIN1,14000.0,,200.0
148560,"75, Cabernet Sauvignon",턱 벡스토퍼 와인즈 Tuck Beckstoffer Wines,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,90000.0,2015.0,750.0
138336,Farncis Coppola  Diamond Collection Black Label Claret,프란시스 포드 코폴라 Francis Ford Coppola,미국 U.S.A,캘리포니아 California,,,,Cabernet Sauvignon,Petit Verdot,Merlot,Cabernet Franc,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,69000.0,2012.0,750.0
152465,"Luigi Giusti, L'intruso",루이지 지우스티 Luigi Giusti,이탈리아 Italy,마르케 Marche,,,,Montepulciano,Lacrima,Sangiovese,Merlot,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,45000.0,2014.0,750.0
168099,"Hahn, Cabernet Sauvignon Special Edition Unstopable",한 패밀리 와인즈 Hahn Family Wines,미국 U.S.A,캘리포니아 California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,60000.0,2017.0,750.0
166377,"Berry Bros. & Rudd, Pinot Noir",베리 브라더스 & 러드 Berry Bros. & Rudd,프랑스 France,서던 프랑스 Southern France,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,18900.0,2017.0,750.0
146889,"Casas Patronales, Monte Sur Reserve Sauvignon Blanc",까사 페트로날레스 Casas Patronales,칠레 Chile,마울레 밸리 Maule Valley,,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",13.5,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,28000.0,2009.0,750.0
148484,"Matteo Correggia, Anthos Vino da Tavola",마테오 꼬레지아 Matteo Correggia,이탈리아 Italy,피에몬테 Piemonte,,,,Nebbiolo,Barbera,Cabernet Sauvignon,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,80000.0,,750.0
151282,Trilogy Infinity Cabernet Sauvignon Reserva,드 아귈레 패밀리 De Aguirre Family,칠레 Chile,센트럴 밸리 Central Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,30000.0,2012.0,750.0
152142,"Emile Chandesais, Nuits Saint Georges 1er Cru",메종 에밀 샹드세 Maison Emile Chandesais,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,245000.0,2006.0,750.0
161402,"Batasiolo, Moscato d'Asti 'Bosc dla Rei'",바타시올로  Batasiolo (Beni di Batasiolo),이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,White,"Appetizer, Dessert",5~6,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,77000.0,2017.0,750.0
148173,"Georges Duboeuf, Rose Clatant Syrah",죠르쥬 뒤뵈프 Georges Duboeuf,프랑스 France,부르고뉴 Bourgogne,보졸레 Beaujolais,,,Syrah & Shiraz,,,,,,,,,,,,Rose,"Appetizer, Dessert",12.5,11~13,SWEET2,ACIDITY4,BODY2,TANNIN1,27500.0,2007.0,750.0
139410,"Didier Dagueneau, Pur Sang",디디에 다그노 Didier Dagueneau,프랑스 France,루아르 Loire,센트럴 루아르 Central Loire,뿌이-퓌메 Pouilly-Fume,,Sauvignon blanc,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,320000.0,2010.0,750.0
148811,"Zantho, Zweiget Reserve",짠토 Zantho,오스트리아 Austria,부르겐란트 Burgenland,노이지들러제 Neusiedlersee,,,Zweigelt,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,65000.0,2007.0,750.0
161498,Rex Goliath Chardonnay,HRM 렉스 골리앗 와이너리 HRM Rex-Goliath Winery,미국 U.S.A,,,,,Chardonnay,,,,,,,,,,,,White,Table,13,8~10,SWEET2,ACIDITY4,BODY4,TANNIN1,30000.0,,750.0
145240,"Villa Cafaggio, San Martino",빌라 카파지오 Villa Cafaggio,이탈리아 Italy,토스카나 Toscana,,,,Sangiovese,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,212000.0,2000.0,750.0
158193,"Famille Perrin, La Vieille Ferme Rouge",파미유 페랑 Famille Perrin,프랑스 France,론 Rhone,벙뚜 Ventoux,,,Grenache,Syrah & Shiraz,Carignan,Cinsault,,,,,,,,,Red,Table,13~14,16~18,SWEET2,ACIDITY3,BODY3,TANNIN3,25000.0,2017.0,750.0
153714,Amuse Bouche Cocktail,아뮤즈 부셰 Amuse Bouche,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Merlot,Cabernet Franc,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,1360000.0,2010.0,750.0
146476,"Man Vintners, Pinotage",맨 빈트너스 Man Vintners,남아프리카 공화국 the Republic of South Africa,코스탈 리젼 Coastal Region,팔 Paarl,,,Pinotage,Syrah & Shiraz,Viognier,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,32000.0,2009.0,750.0
141039,"Torres, Gran Vina Sol",토레스 (미구엘 또레스)  - 스페인  Torres (Miguel Torres) - Spain,스페인 Spain,페네데스 Penedes,,,,Chardonnay,Parellada,,,,,,,,,,,White,Table,11.5,10~12,SWEET2,ACIDITY2,BODY2,TANNIN1,21000.0,2010.0,750.0
146479,VVV Blend,베르가스 아리주 Vargas Arizu,아르헨티나 Argentina,멘도사 Mendoza,,,,Blend,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,19000.0,2006.0,750.0
147701,"Ruffino, La Solatia Pinot Grigio",루피노 Ruffino,이탈리아 Italy,토스카나 Toscana,,,,Pinot Grigio,,,,,,,,,,,,White,Table,13.5,11~13,SWEET1,ACIDITY3,BODY2,TANNIN1,35000.0,2009.0,750.0
151446,Moobuzz Pinot Noir,디 아더 가이즈 The Others Guys,미국 U.S.A,캘리포니아 California,,,,Pinot Noir,Sangiovese,Tempranillo,Syrah & Shiraz,,,,,,,,,Red,Table,13.5,14~16,SWEET2,ACIDITY4,BODY4,TANNIN3,55000.0,2011.0,750.0
160035,"Jacques Selosse, Initial",쟈크 셀로스 Jacques Selosse,프랑스 France,샹파뉴 Champagne,꼬뜨 데 블랑 Cote des Blancs,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,440000.0,,750.0
139852,"Dr.Loosen, Riesling",닥터 루젠 Dr.Loosen,독일 Germany,모젤-자르-루버 Mosel-Saar-Ruwer,,,,Riesling,,,,,,,,,,,,White,"Appetizer, Table",8.5,5~8,SWEET3,ACIDITY5,BODY2,TANNIN1,42000.0,2014.0,750.0
162775,"Federico Paternina, Gran Reserva",페데리코 파테니나 Federico Paternina,스페인 Spain,리오하 Rioja,,,,Tempranillo,Garnacha,,,,,,,,,,,Red,Table,13.5,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,40000.0,2008.0,750.0
138400,"Concha y Toro, Casillero del Diablo Shiraz",콘차이 토로 Concha y Toro,칠레 Chile,센트럴 밸리 Central Valley,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,12800.0,2019.0,750.0
163747,"Soho, Pink Sheep Rose",소호 Soho,뉴질랜드 New Zealand,사우스 아일랜드 South Island,말보로 Marlborough,,,Pinot Noir,,,,,,,,,,,,Rose,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,60000.0,2017.0,750.0
141038,"Torres, Sangre De Toro Reserva",토레스 (미구엘 또레스)  - 스페인  Torres (Miguel Torres) - Spain,스페인 Spain,까탈루냐 Catalunya,,,,Garnacha,Carinena,Syrah & Shiraz,,,,,,,,,,Red,Table,14~15,17~20,SWEET2,ACIDITY2,BODY3,TANNIN3,32000.0,2015.0,750.0
141258,"Nicolas Potel, Savigny les Beaune Vieilles Vignes",니꼴라 뽀뗄 Maison Nicolas Potel,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,사비니-레-본 Savigny-les-Beaune,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,115000.0,2003.0,750.0
160837,"Thummerer, Egri Bikaver superior",투메레르 Thummerer,헝가리 Hungary,더 노스이스트 The Northeast,에게르 Eger,,,Kekfrankos,Merlot,Cabernet Sauvignon,Cabernet Franc,Syrah & Shiraz,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,75000.0,2011.0,750.0
152688,"Redtree, White Zinfandel",레드트리 Redtree,미국 U.S.A,캘리포니아 California,,,,Zinfandel,,,,,,,,,,,,Rose,Table,,,SWEET3,ACIDITY2,BODY2,TANNIN1,30000.0,2011.0,750.0
161726,"Poderi dal Nespoli, Nespolino Bianco ",네스폴리 Poderi dal Nespoli,이탈리아 Italy,에밀리아 로마냐 Emilia-Romagna,,,,Trebbiano,Chardonnay,,,,,,,,,,,White,Table,12,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,37500.0,2014.0,750.0
139260,"Barton & Guestier, Sofa White",바통 앤 게스띠에 Barton & Guestier,프랑스 France,,,,,Muscat,Sauvignon blanc,Colombard,Macabeu,Airen,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,16000.0,,750.0
147761,"Caliterra, Cenit",칼리테라 Caliterra,칠레 Chile,라펠 밸리 Rapel Valley,콜차구아 밸리 Colchagua Valley,,,Cabernet Sauvignon,Malbec,Petit Verdot,Carmenere,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,200000.0,2010.0,750.0
140610,Valdivieso Cabernet Sauvignon,발디비에소 Valdivieso,칠레 Chile,센트럴 밸리 Central Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY2,TANNIN3,25000.0,2018.0,750.0
167412,"Les Parcellaire de Saulx, Chassagne Montrachet 1er Cru 'Clos St Jean'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,샤샤뉴-몽라셰 Chassagne-Montrachet,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY4,TANNIN1,447000.0,2018.0,750.0
149429,Concannon Selected Vineyards Cabernet Sauvignon,콩캐넌 빈야드 Concannon Vineyards,미국 U.S.A,캘리포니아 California,센트럴 코스트 Central Coast,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,55000.0,2012.0,750.0
141090,Baldivis Cabernet Merlot,파란드리 Palandri,호주 Australia,웨스턴 오스트레일리아 Western Australia,,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,24000.0,2004.0,750.0
148870,"Tualatin Estate, Semi-Sparkling Muscat Frizzante",투왈라틴 에스테이트 Tualatin Estate,미국 U.S.A,오리건 Oregon,윌라메트 밸리 Willamette Valley,,,Muscat,,,,,,,,,,,,Sparkling,"Table, Dessert",6.5,6~8,SWEET3,ACIDITY2,BODY3,TANNIN1,65000.0,2006.0,750.0
155821,Luis Canas Reserva,보데가 루이스 까냐스 Bodegas Luis Canas,스페인 Spain,리오하 Rioja,,,,Tempranillo,Graciano,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,55000.0,2012.0,750.0
142396,Vinapena Tempranillo,스페인 기타 와인 생산자 Spain Etc.,스페인 Spain,,,,,Tempranillo,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,15000.0,2004.0,750.0
145558,Marcel Deiss Huebuhl Premiere Cru,도멘 마르셀 다이스 Domaine Marcel Deiss,프랑스 France,알자스 Alsace,,,,Pinot Gris,,,,,,,,,,,,White,"Appetizer, Table",13,10~12,SWEET3,ACIDITY4,BODY4,TANNIN1,152000.0,2001.0,750.0
159865,"Canyon Road, White Zinfandel",캐년 로드 Canyon Road,미국 U.S.A,캘리포니아 California,,,,Zinfandel,,,,,,,,,,,,Rose,Table,8~9,10~12,SWEET3,ACIDITY3,BODY3,TANNIN1,14900.0,,750.0
153832,"Talamonti, Kudos Colline Pescaresi",탈라몬티 Talamonti,이탈리아 Italy,아브루쪼 Abruzzo,,,,Montepulciano,Merlot,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,90000.0,2011.0,750.0
157616,Symington Altano,시밍톤 페밀리 Symington's Family,포르투갈 Portugal,도우루 Douro,,,,Tinta Roriz,Touriga Franca,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,27000.0,2013.0,750.0
153495,"Albert Bichot, Corton Grand Cru Clos des Marechaudes Monopole",알베르 비쇼 Albert Bichot,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,알록스-꼬르통 Aloxe-Corton,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,360000.0,2013.0,750.0
141016,"Torbreck, Woodcutter's Semillon",토브렉 Torbreck,호주 Australia,사우스 오스트레일리아 South Australia,바로사 밸리 Barossa Valley,,,Semillon,,,,,,,,,,,,White,Table,13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,62000.0,2017.0,750.0
153166,"Nicolas Rossignol, Beaune 1er Cru 'Clos du Roy'",니콜라 로시뇰 Nicolas Rossignol,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,본 Beaune,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,300000.0,2015.0,750.0
148127,"Clos du Mont Olivet, Cotes du Rhone Font de Blanche",끌로 뒤 몽 올리베 Clos du Mont Olivet,프랑스 France,론 Rhone,꼬뜨 뒤 론 Cotes du Rhone,,,Grenache,Syrah & Shiraz,,,,,,,,,,,Red,Table,14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,50000.0,2006.0,750.0
168072,Grand Napa Cabernet Sauvignon,그랜드 나파 빈야드 Grand Napa Vineyard,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,220000.0,2016.0,750.0
160834,"Pine Ridge Vinyards, Dijon Clones Chardonnay",파인 릿지 빈야드 Pine Ridge Vineyards,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,14~15,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,130000.0,2014.0,750.0
161918,"Fidora, Proseccco, 'Extra Dry' Organic'",피도라 Fidora,이탈리아 Italy,,,,,Glera,,,,,,,,,,,,Sparkling,"Appetizer, Table",11,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,65000.0,,750.0
144337,"Domaine Henri Gouges, Nuits St Georges",도멘 앙리 구쥬 Domaine Henri Gouges,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,뉘-생-조르쥬 Nuits-St-Georges,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN2,95000.0,2004.0,750.0
163310,"Coriole, Fiano",콜리올 빈야즈 Coriole Vineyards,호주 Australia,사우스 오스트레일리아 South Australia,맥라렌 베일 McLaren Vale,,,Fiano,,,,,,,,,,,,White,"Appetizer, Table",13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,70000.0,2017.0,750.0
143510,"Bersano, Moscato d'Asti",베르사노 비니 Bersano Vini,이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,White,"Table, Dessert",,,SWEET4,ACIDITY2,BODY2,TANNIN1,35000.0,2017.0,750.0
168001,"Yvon Clerget, Volnay 1er Clos du Verseuil",이본 끌레제 Yvon Clerget,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,볼네 Volnay,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,303000.0,2018.0,750.0
149454,Chateau 1er  Alexis Lichine Bordeaux Red,알렉시스 리신 Alexis Lichine,프랑스 France,보르도 Bordeaux,,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000.0,2013.0,750.0
151104,"Sartori, Marani",살토리 Sartori,이탈리아 Italy,베네토 Veneto,,,,Garganega,,,,,,,,,,,,White,"Appetizer, Dessert",13.5,9~11,SWEET3,ACIDITY3,BODY3,TANNIN1,75000.0,2010.0,750.0
161450,"Jean-Claude Courtault, Chablis 1er Cru 'Mont de Milieu'",도멘 쟝 클로드 쿠르토 Domaine Jean-Claude Courtault,프랑스 France,부르고뉴 Bourgogne,샤블리 Chablis,샤블리 프르미에 크뤼 Chablis Premier Cru,,Chardonnay,,,,,,,,,,,,White,Table,12~13,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,91000.0,2018.0,750.0
