id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,year,ml
166008,"Denis Montanar, Borc Dodon Merlot",Denis Montanar,Italy,Friuli Venezia Giulia,,,,Merlot,,,,,,,,,,,,Red,Table,12~13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,2015,750
156106,Soho McQueen Pinot Noir,Soho,New Zealand,South Island,Marlborough,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN3,2013,750
150385,"Ginestet, Prestige Bordeaux",Maison Ginestet,France,Bordeaux,,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN3,2007,750
166120,"Cricova, Crisecco Brut Rose",Cricova,Moldova,Feteasca Alba,,,,Merlot,,,,,,,,,,,,Rose,Appetizer,,,SWEET1,ACIDITY3,BODY3,TANNIN1,0,750
149233,"Tarlant, Rose Brut",Tarlant,France,Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN1,0,750
141570,"Domaine de Camille Giroud, Corton Perrieres Grand Cru",Domaine de Camille Giroud,France,Bourgogne,Cote de Beaune,AloxeCorton,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,1993,750
146602,"Santa Margherita, Estates Selection Chardonnay",Santa Margherita,Italy,Sicilia,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,2007,750
156277,Jean Jacques Confuron Chambolle Musigny,Jean Jacques Confuron,France,Bourgogne,Cote de Nuits,Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,2014,750
158572,Franciscan Estate Chardonnay,Franciscan Oakville Estate,USA,California,Napa County,Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,2015,750
146375,"Chialri, Rose Brut Spumante",Chiarli  Cleto Chiarli,Italy,EmiliaRomagna,,,,Lambrusco Grasparossa,Pinot Nero,,,,,,,,,,,Sparkling,Appetizer,11.5,6~8,SWEET2,ACIDITY2,BODY3,TANNIN1,0,750
153731,"Sine Qua Non, The Duel Syrah",Sine Qua Non,USA,California,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN5,2008,750
148333,"Dourthe, Grands Terroirs Margaux",Dourthe  Vins  Vignobles Dourthe,France,Bordeaux,Margaux,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,2010,750
149278,"Henri Billiot, Cuvee Tradition Brut",Henri Billiot Fils,France,Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12.5,7~9,SWEET1,ACIDITY5,BODY2,TANNIN1,0,750
142098,"Salentein, Primus Pinot Noir",Bodegas Salentein,Argentina,Mendoza,Uco Valley,,,Pinot Noir,,,,,,,,,,,,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,2004,750
167209,"Berlucchi, Palazzo Lana Saten ",Guido Berlucchi,Italy,Lombardia,Franciacorta,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,2008,750
167717,"Roche Mazet, Cinsault Grenache",CASTEL Groupe CASTEL,France,Southern France,Languedoc Roussillon,,,Cinsault,Grenache,,,,,,,,,,,Rose,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,2019,750
162187,"Ca'di Rajo, Epsilon Pink Gold",Cadi Rajo Wines,Italy,Veneto,,,,Raboso,Glera,,,,,,,,,,,Sparkling,Table,11,6~8,SWEET2,ACIDITY3,BODY3,TANNIN1,0,750
163767,"Dominio de La Vega, Idilicum Cava Brut",Dominio de La Vega,Spain,Valencia,,,,Macabeo,,,,,,,,,,,,Sparkling,Appetizer,12,6~8,SWEET1,ACIDITY2,BODY2,TANNIN1,0,750
151193,"Hardys, VR Cabernet Sauvignon",Hardys,Australia,South Eastern Australia,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY2,BODY3,TANNIN3,2017,750
157938,"Tenuta Sant’ Antonio, Valpolicella Superiore Monti Garbi Ripasso",Tenuta SantAntonio,Italy,Veneto,Valpolicella,,,Corvina,Rondinella,Etc,,,,,,,,,,Red,Table,,,SWEET2,ACIDITY3,BODY4,TANNIN3,2012,750
166610,"Paxton, Thomas Block Grenache",Paxton,Australia,South Australia,McLaren Vale,,,Grenache,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,2017,750
166423,"Domaine Castagnier, Chambolle Musigny",Domaine Castagnier,France,Bourgogne,Cote de Nuits,Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY2,BODY3,TANNIN4,2017,750
153555,Terra d'Oro Amador county Zinfandel,Terra dOro,USA,California,Amador County,,,Zinfandel,,,,,,,,,,,,Red,Table,14.5,17~20,SWEET1,ACIDITY2,BODY4,TANNIN3,2011,750
162165,"Silver Ghost, Reserva Chardonnay",Silver Ghost,Chile,Rapel Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,2017,750
166652,"Montalto, Estate Pinot Noir",Montalto,Australia,Victoria,Mornington Peninsula,,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,13~15,SWEET1,ACIDITY4,BODY3,TANNIN2,2018,750
165957,Dominican Oaks Napa Valley Merlot,Rutherford Wine Company,USA,California,Napa County,Napa Valley,,Merlot,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,2014,750
159822,"Domaine Drouhin, Dundee Hill Pinot Noir",Domaine Drouhin,USA,Oregon,Willamette Valley,Dundee Hills,,Pinot Noir,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY5,BODY4,TANNIN3,2014,750
140227,"Fattoria Viticcio, Prunaio",Fattoria Viticcio,Italy,Toscana,,,,Sangiovese,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,2013,750
